submission_id,QUD,RT,age,comments,condition,education,endTime,experiment_id,gender,item,languages,min_chars,option1,option2,option3,phase,question,response,role_noun,sample_info,startDate,startTime,stereotype,timeSpent,trial_name,trial_number
3440,,1334,22,,NA,Abitur,1653027418547,302,weiblich,17,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Bürgermeister*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Männlich,Bürgermeister*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,male,15.351583333333334,forced_choice_3A,4
3440,,1780,22,,NA,Abitur,1653027418547,302,weiblich,32,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Fotograf*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Fotograf*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,neutral,15.351583333333334,forced_choice_3A,5
3440,,1534,22,,NA,Abitur,1653027418547,302,weiblich,22,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Soldat*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Männlich,Soldat*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,male,15.351583333333334,forced_choice_3A,6
3440,,2386,22,,NA,Abitur,1653027418547,302,weiblich,21,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Privatdetektiv*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Privatdetektiv*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,male,15.351583333333334,forced_choice_3A,7
3440,,1445,22,,NA,Abitur,1653027418547,302,weiblich,28,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Immobilienmakler*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Immobilienmakler*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,neutral,15.351583333333334,forced_choice_3A,8
3440,,1541,22,,NA,Abitur,1653027418547,302,weiblich,16,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Manager*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Manager*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,male,15.351583333333334,forced_choice_3A,9
3440,,2796,22,,NA,Abitur,1653027418547,302,weiblich,14,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Metzger*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Männlich,Metzger*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,male,15.351583333333334,forced_choice_3A,10
3440,,1848,22,,NA,Abitur,1653027418547,302,weiblich,30,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Mieter*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Mieter*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,neutral,15.351583333333334,forced_choice_3A,11
3440,,1044,22,,NA,Abitur,1653027418547,302,weiblich,26,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Sportler*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Sportler*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,neutral,15.351583333333334,forced_choice_3A,12
3440,,1428,22,,NA,Abitur,1653027418547,302,weiblich,19,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Pilot*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Männlich,Pilot*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,male,15.351583333333334,forced_choice_3A,13
3440,,1580,22,,NA,Abitur,1653027418547,302,weiblich,6,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Flugbegleiter*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Flugbegleiter*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,female,15.351583333333334,forced_choice_3A,14
3440,,1570,22,,NA,Abitur,1653027418547,302,weiblich,29,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Journalist*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Journalist*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,neutral,15.351583333333334,forced_choice_3A,15
3440,,1401,22,,NA,Abitur,1653027418547,302,weiblich,3,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Kassierer*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Kassierer*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,female,15.351583333333334,forced_choice_3A,16
3440,,1131,22,,NA,Abitur,1653027418547,302,weiblich,1,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong> Babysiter*innen </strong> <br /> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Babysitter*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,female,15.351583333333334,forced_choice_3A,17
3440,,3179,22,,NA,Abitur,1653027418547,302,weiblich,18,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Mörder*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Männlich,Mörder*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,male,15.351583333333334,forced_choice_3A,18
3440,,1546,22,,NA,Abitur,1653027418547,302,weiblich,20,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Präsident*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Männlich,Präsident*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,male,15.351583333333334,forced_choice_3A,19
3440,,1581,22,,NA,Abitur,1653027418547,302,weiblich,25,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Künstler*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Künstler*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,neutral,15.351583333333334,forced_choice_3A,20
3440,,1852,22,,NA,Abitur,1653027418547,302,weiblich,4,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Ernährungsberater*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Ernährungsberater*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,female,15.351583333333334,forced_choice_3A,21
3440,,2063,22,,NA,Abitur,1653027418547,302,weiblich,35,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Psychiater*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Männlich,Psychiater*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,neutral,15.351583333333334,forced_choice_3A,22
3440,,1266,22,,NA,Abitur,1653027418547,302,weiblich,10,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Grundschullehrer*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Grundschullehrer*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,female,15.351583333333334,forced_choice_3A,23
3440,,2896,22,,NA,Abitur,1653027418547,302,weiblich,5,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Florist*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Florist*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,female,15.351583333333334,forced_choice_3A,24
3440,,1286,22,,NA,Abitur,1653027418547,302,weiblich,7,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Friseur*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Friseur*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,female,15.351583333333334,forced_choice_3A,25
3440,,5459,22,,NA,Abitur,1653027418547,302,weiblich,15,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Programmierer*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Männlich,Programmierer*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,male,15.351583333333334,forced_choice_3A,26
3440,,1541,22,,NA,Abitur,1653027418547,302,weiblich,13,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Astronaut*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Männlich,Astronaut*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,male,15.351583333333334,forced_choice_3A,27
3440,,1420,22,,NA,Abitur,1653027418547,302,weiblich,2,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Balletttänzer*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Balletttänzer*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,female,15.351583333333334,forced_choice_3A,28
3440,,1598,22,,NA,Abitur,1653027418547,302,weiblich,24,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Taxifahrer*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Taxifahrer*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,male,15.351583333333334,forced_choice_3A,29
3440,,1479,22,,NA,Abitur,1653027418547,302,weiblich,27,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Hundehalter*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Hundehalter*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,neutral,15.351583333333334,forced_choice_3A,30
3440,,1226,22,,NA,Abitur,1653027418547,302,weiblich,31,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Patient*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Patient*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,neutral,15.351583333333334,forced_choice_3A,31
3440,,1287,22,,NA,Abitur,1653027418547,302,weiblich,12,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Schneider*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Schneider*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,female,15.351583333333334,forced_choice_3A,32
3440,,4245,22,,NA,Abitur,1653027418547,302,weiblich,8,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Haushälter*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Haushälter*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,female,15.351583333333334,forced_choice_3A,33
3440,,11396,22,,NA,Abitur,1653027418547,302,weiblich,36,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Student*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Student*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,neutral,15.351583333333334,forced_choice_3A,34
3440,,1777,22,,NA,Abitur,1653027418547,302,weiblich,23,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Chirgur*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Männlich,Chirgur*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,male,15.351583333333334,forced_choice_3A,35
3440,,3446,22,,NA,Abitur,1653027418547,302,weiblich,34,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>politische Aktivist*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,politische Aktivist*innen,,Fri May 20 2022 08:01:37 GMT+0200 (Mitteleuropäische Sommerzeit),1653026497452,neutral,15.351583333333334,forced_choice_3A,36
3439,,11679,19,,female,Abitur,1653026888782,302,weiblich,13,Deutsch,2,NA,NA,NA,1,"Um sich auf die Zeit im All vorzubereiten, müssen Astronautinnen eine spezielle Schulung durchlaufen. <br /> __________ fällt es schwer, sich an die Trockennahrung zu gewöhnen. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.",Luisa,Astronaut*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,male,11.41505,filler_sentences,1
3439,,10369,19,,female,Abitur,1653026888782,302,weiblich,31,Deutsch,2,NA,NA,NA,1,In den Wintermonaten steigt die Anzahl der Patientinnen in den Arztpraxen stark an. <br /> ____ wartet schon seit Tagen auf einen Termin. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.,Theresa,Patient*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,neutral,11.41505,filler_sentences,1
3439,,27042,19,,gender-neutral,Abitur,1653026888782,302,weiblich,32,Deutsch,2,NA,NA,NA,1,"Fotografen werden häufig für große Hochzeiten engagiert. <br /> ____ fotografiert dabei am liebsten spontane Momente, die nicht gestellt sind. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.",Olga,Fotograf*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,neutral,11.41505,filler_sentences,1
3439,,31473,19,,gender-neutral,Abitur,1653026888782,302,weiblich,15,Deutsch,2,NA,NA,NA,1,"Ein leistungsstarker Computer ist ausschlaggebend für die Arbeit von Programmierer*innen. <br /> __________ installiert regelmäßig die neuesten Softwareupdates, um nicht von der Konkurrenz abgehängt zu werden. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.",Cem,Programmierer*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,male,11.41505,filler_sentences,1
3439,,20765,19,,male,Abitur,1653026888782,302,weiblich,14,Deutsch,2,NA,NA,NA,1,Seit einiger Zeit nehmen Metzger auch vegetarische Produkte in ihr Sortiment auf. <br /> __________ bietet jetzt auch Gemüsefrikadellen an der Frischetheke an. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.,Lars,Metzger*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,male,11.41505,filler_sentences,1
3439,,9186,19,,female,Abitur,1653026888782,302,weiblich,11,Deutsch,2,NA,NA,NA,1,Autorinnen von Liebesromanen wird oft ein Hang zur Dramatik nachgesagt.<br /> ___________ lässt Geschichten deshalb stets mit einem Happy End enden. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.,Celeste,Autor*innen von Liebesromanen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,female,11.41505,filler_sentences,1
3439,,15480,19,,gender-neutral,Abitur,1653026888782,302,weiblich,6,Deutsch,2,NA,NA,NA,1,Im Gegensatz zu allen Fluggästen mögen Flugbegleiter*innen keinen Tomatensaft.<br /> ___________ bevorzugt Orangensaft während einer langen Flugreise. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.,Tim,Flugbegleiter*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,female,11.41505,filler_sentences,1
3439,,17070,19,,female,Abitur,1653026888782,302,weiblich,25,Deutsch,2,NA,NA,NA,1,"Bei einer Vernissage stellen Künstlerinnen ihre aktuellen Werke vor. <br /> ____ präsentiert stolz eine neue Technik, die Gips und Sand auf eine einzigartige Art und Weise  miteinander verbindet. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.",Rosa,Künstler*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,neutral,11.41505,filler_sentences,1
3439,,44469,19,,gender-neutral,Abitur,1653026888782,302,weiblich,33,Deutsch,2,NA,NA,NA,1,"Mediziner*innen tragen eine große Verantwortung. <br /> ____ kontrolliert jedes Rezept, das ausgestellt wird mehrfach, um Fehler zu vermeiden. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.",Ayla,Mediziner*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,neutral,11.41505,filler_sentences,1
3439,,9069,19,,gender-neutral,Abitur,1653026888782,302,weiblich,8,Deutsch,2,NA,NA,NA,1,"Viele Haushälter*innen kümmern sich neben dem Haushalt auch um das seelische Wohl ihrer Vorgesetzten.<br /> ___________ hat immer ein offenes Ohr, wenn die Kinder Probleme in der Schule haben. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.",Tim,Haushälter*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,female,11.41505,filler_sentences,1
3439,,11256,19,,gender-neutral,Abitur,1653026888782,302,weiblich,4,Deutsch,2,NA,NA,NA,1,Ernährungsberater*innen empfehlen die Einnahme von Vitaminpräparaten. <br />___________ hält Vitamin D im Winter für besonders wichtig. <br /> <br /> Bitte schreibe einen passenden Namen in das Feld.,Markus,Ernährungsberater*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,female,11.41505,filler_sentences,1
3439,,11963,19,,male,Abitur,1653026888782,302,weiblich,16,Deutsch,2,NA,NA,NA,1,Organisation und Führungsstärke gehören zu den wichtigsten Merkmalen von Managern. <br /> __________ legt trotzdem viel Wert auf ein freundliches Arbeitsklima im Büro. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.,Mehmet,Manager*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,male,11.41505,filler_sentences,1
3439,,12184,19,,female,Abitur,1653026888782,302,weiblich,24,Deutsch,2,NA,NA,NA,1,Während einer Nachtschicht wird der Dienst von Taxifahrerinnen hauptsächlich von Betrunkenen in Anspruch genommen. <br />	____ arbeitet deswegen lieber tagsüber. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.,Nina,Taxifahrer*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,male,11.41505,filler_sentences,1
3439,,6265,19,,female,Abitur,1653026888782,302,weiblich,27,Deutsch,2,NA,NA,NA,1,Während der Corona-Pandemie hatten Hundehalterinnen mehr Zeit für ihre Vierbeiner. <br /> ____ ging jeden Nachmittag ausgiebig mit dem Hund spazieren. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.,Johanna,Hundehalter*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,neutral,11.41505,filler_sentences,1
3439,,12471,19,,male,Abitur,1653026888782,302,weiblich,18,Deutsch,2,NA,NA,NA,1,"Die erfolgreiche Festnahme von Mördern nimmt aufgrund technologischen Fortschritts immer weiter zu. <br />	__________ konnte aufgrund von Videoüberwachung und der Ortung des Smartphones schnell verhaftet werden, bevor es ein neues Opfer gab. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.",Sina,Mörder*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,male,11.41505,filler_sentences,1
3439,,12922,19,,female,Abitur,1653026888782,302,weiblich,29,Deutsch,2,NA,NA,NA,1,"Ein Journalismus Studium zu beginnen, ist in Deutschland sehr schwierig, weshalb viele angehende Journalistinnen einen alternativen Bildungsweg einschlagen. <br /> ____ möchte sich trotzdem an der Universität in Berlin bewerben. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.",Rachel,Journalist*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,neutral,11.41505,filler_sentences,1
3439,,13508,19,,male,Abitur,1653026888782,302,weiblich,21,Deutsch,2,NA,NA,NA,1,Eine erfolgreiche TV-Serie berichtet über die spannende Arbeit von Privatdetektiven. <br />	____ arbeitet schon seit langem in einer Detektei und ärgert sich über die unauthentische Darstellung des Berufes. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.,Maik,Privatdetektiv*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,male,11.41505,filler_sentences,1
3439,,18096,19,,female,Abitur,1653026888782,302,weiblich,3,Deutsch,2,NA,NA,NA,1,Der Arbeitsalltag von Kassiererinnen ist sehr anstrengend. <br /> ____________ muss jeden Morgen um fünf Uhr aufstehen. <br /> <br />Bitte schreibe einen passenden Namen in das Feld.,Karolin,Kassierer*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,female,11.41505,filler_sentences,1
3439,,7017,19,,male,Abitur,1653026888782,302,weiblich,10,Deutsch,2,NA,NA,NA,1,"Um den Unterricht möglichst abwechslungsreich zu gestalten, nutzen Grundschullehrer gerne verschiedene Medien.<br /> __________ verwendet am liebsten das Whiteboard, um Inhalte zu visualisieren. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.",Pierre,Grundschullehrer*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,female,11.41505,filler_sentences,1
3439,,10429,19,,gender-neutral,Abitur,1653026888782,302,weiblich,5,Deutsch,2,NA,NA,NA,1,"Wenn die Jahreszeiten wechseln, müssen Florist*innen die ganze Gärtnerei neu dekorieren. <br /> ___________ liebt vor allem die Herbstdekoration. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.",Moritz,Florist*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,female,11.41505,filler_sentences,1
3439,,11170,19,,male,Abitur,1653026888782,302,weiblich,36,Deutsch,2,NA,NA,NA,1,"Während der Pandemie vermissten die Studenten vor allem die Mensa. <br /> ____ geht jeden Tag essen, seit sie wieder geöffnet ist. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.",Malin,Student*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,neutral,11.41505,filler_sentences,1
3439,,11457,19,,gender-neutral,Abitur,1653026888782,302,weiblich,12,Deutsch,2,NA,NA,NA,1,"Die Fast-Fashion Industrie sorgt dafür, dass Schneider*innen kaum noch Aufträge bekommen. <br /> __________ sucht daher nach einem Nebenjob, um die Miete bezahlen zu können. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.",Enzo,Schneider*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,female,11.41505,filler_sentences,1
3439,,8043,19,,female,Abitur,1653026888782,302,weiblich,26,Deutsch,2,NA,NA,NA,1,Bei Olympia werden die besten Sportlerinnen mit einer Medaille gekürt. <br /> ____ erhält Gold in der Disziplin Schwimmen. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.,Fanny,Sportler*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,neutral,11.41505,filler_sentences,1
3439,,18996,19,,male,Abitur,1653026888782,302,weiblich,1,Deutsch,2,NA,NA,NA,1,Babysitter werden trotz fehlender Kitaplätze immer schlechter bezahlt. <br /> ____________ möchte sich deshalb einen neuen Job suchen.<br /> <br /> Bitte schreibe einen passenden Namen in das Feld.,Boris,Babysitter*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,female,11.41505,filler_sentences,1
3439,,9207,19,,gender-neutral,Abitur,1653026888782,302,weiblich,28,Deutsch,2,NA,NA,NA,1,"Um die besten Angebote nicht zu verpassen, müssen Immobilienmakler*innen täglich das Internet durchforsten. <br /> ____ hat allein heute 3 Stunden recherchiert. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.",Bente,Immobilienmakler*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,neutral,11.41505,filler_sentences,1
3439,,12978,19,,male,Abitur,1653026888782,302,weiblich,20,Deutsch,2,NA,NA,NA,1,"Auf dem Weltklima-Gipfel versammeln sich unter anderem Präsidenten verschiedener Länder, um über eine politische Zusammenarbeit zu diskutieren. <br />	____ ist für die Einführung einer einheitlichen, verpflichtenden CO2-Besteuerung. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.",Frank,Präsident*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,male,11.41505,filler_sentences,1
3439,,10425,19,,male,Abitur,1653026888782,302,weiblich,34,Deutsch,2,NA,NA,NA,1,"Die Relevanz von politischen Aktivisten nimmt immer mehr zu. <br /> ____ geht jede Woche auf die Straße, um für den Klimaschutz zu demonstrieren. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.",Linus,Aktivist*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,neutral,11.41505,filler_sentences,1
3439,,8308,19,,gender-neutral,Abitur,1653026888782,302,weiblich,17,Deutsch,2,NA,NA,NA,1,Urbane Bürgermeister*innen haben andere Prioritäten als jene auf dem Land. <br />	__________ legt das Hauptaugenmerk in der aktuellen Kampagne auf Innovation und Klimaschutz. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.,Britta,Bürgermeister*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,male,11.41505,filler_sentences,1
3439,,8866,19,,female,Abitur,1653026888782,302,weiblich,9,Deutsch,2,NA,NA,NA,1,"Nach dem Feierabend genießen die Kindergärtnerinnen die Ruhe von ihren kleinen Schützlingen.<br /> ___________ geht nach der Arbeit eine Runde joggen, um den Kopf freizubekommen. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.",Markus,Kindergärtner*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,female,11.41505,filler_sentences,1
3439,,11034,19,,female,Abitur,1653026888782,302,weiblich,23,Deutsch,2,NA,NA,NA,1,"Um während Operationen konzentriert zu bleiben, haben alle Chirurginnen ihre ganz persönlichen Strategien. <br />	____ hört gerne klassische Musik während eines Eingriffs. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.",Dilara,Chirurg*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,male,11.41505,filler_sentences,1
3439,,10174,19,,gender-neutral,Abitur,1653026888782,302,weiblich,35,Deutsch,2,NA,NA,NA,1,Eine eigene Praxis ist der Traum vieler Psychiater*innen. <br /> ____ erhofft sich davon besonders flexible Arbeitszeiten. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.,Paul,Psychiater*innen,,Fri May 20 2022 07:56:43 GMT+0200 (Central European Summer Time),1653026203879,neutral,11.41505,filler_sentences,1
